@RELATION grades

@ATTRIBUTE Q01	REAL
@ATTRIBUTE Q02	REAL
@ATTRIBUTE Q03	REAL
@ATTRIBUTE Q04	REAL
@ATTRIBUTE Q05	REAL
@ATTRIBUTE Q06	REAL
@ATTRIBUTE Q07	REAL
@ATTRIBUTE Q08	REAL
@ATTRIBUTE A01	REAL
@ATTRIBUTE A02	REAL
@ATTRIBUTE A03	REAL
@ATTRIBUTE A04	REAL
@ATTRIBUTE A05	REAL
@ATTRIBUTE M.E	REAL
@ATTRIBUTE F.E	REAL


@DATA
100,100,100,0,90,100,10,66.67,100,53.33,80,100,100,80,90.88,B
90,100,100,0,70,100,10,87.5,100,88.89,98,100,100,77.33,83.5,B
100,100,100,100,90,100,0,74.17,70,68.89,82,100,100,79.33,92.5,B
100,100,100,70,80,100,0,100,100,100,88,100,100,65,94.5,B
100,100,100,100,70,100,10,96.67,100,100,100,100,100,65.17,77,B
100,100,100,70,80,100,10,96.67,100,100,88,100,100,60,87,B
100,100,100,100,100,98,10,96.67,100,55.56,70,100,85,68.17,88.25,B
100,100,100,70,90,98,10,96.67,100,61.11,88,100,100,76.17,77,B
100,90,100,90,80,98,10,100,100,74.44,62,100,90,70.33,86,B
100,100,100,90,80,100,10,56.67,100,100,100,100,100,80.5,65,B
100,100,100,90,80,100,10,86.67,100,93.33,90,0,100,81.17,83.5,B
100,0,100,80,70,100,10,79.17,100,86.67,94,100,100,76.83,84,B
100,100,100,70,70,100,10,76.67,100,93.33,88,100,100,72.67,76,B
100,100,100,80,60,98,10,83.33,100,100,100,95.56,100,61.33,83,B
100,100,100,70,60,98,10,76.67,95,86.67,88,0,100,82.17,89,B
100,100,100,90,90,100,0,90,100,100,96,100,90,74.67,76,B
100,100,96.67,80,80,100,10,100,100,100,100,100,100,54.57,82,B
90,100,100,100,70,100,10,82.5,80,93.33,96,100,95,70,75,B
80,100,100,80,70,100,10,76.67,100,86.67,98,100,100,70.33,74.88,B
90,100,100,70,90,100,10,86.67,100,66.67,100,100,95,62.33,83.63,B
100,100,100,90,80,100,10,76.67,100,66.67,88,100,90,69,79,B
100,100,100,90,70,98,10,70,100,93.33,70,0,100,79.67,85.5,B
100,100,100,70,70,100,10,90,100,97.78,82,100,100,64.17,77,B
100,100,100,0,90,100,10,77.5,100,0,60,87.78,95,90.33,85.88,B
100,0,100,90,70,100,10,70,100,86.67,94,100,100,74.33,78.63,B
90,100,100,70,90,98,10,90,100,97.78,100,100,100,68.17,66.75,B
100,100,100,100,60,98,10,90,85,97.78,100,0,100,73,83.5,B
100,100,100,90,70,98,10,80,100,80,100,100,95,64.33,74,B
90,100,100,0,90,100,10,96.67,100,80,82,100,90,61.33,77.13,B
100,100,100,100,80,100,0,100,100,95.56,94,0,100,76.5,85.5,B
100,100,100,80,80,100,10,90,100,61.11,88,100,95,70.17,70.75,B
100,100,100,80,80,100,10,80,100,93.33,70,0,100,71.17,85.88,B
90,100,100,90,80,100,10,65,100,91.11,90,100,100,60,75,B
100,100,100,80,80,100,10,86.67,100,93.33,88,0,100,66.67,84.5,B
100,100,100,100,90,100,0,81.67,50,78.89,88,88.89,100,75.67,79.63,B
100,100,100,70,80,100,10,86.67,100,64.44,94,100,90,63.5,74.38,B
100,100,100,70,70,100,8,85,100,62.22,74,100,100,73.5,70.38,B
100,100,100,90,80,100,10,80,100,77.78,92,0,100,73,78,B
90,0,100,80,70,100,10,76.67,100,100,88,100,100,61.33,82.5,B
100,100,90,80,70,100,10,80,100,97.78,88,100,100,54,77.13,B
90,100,100,80,70,98,10,90,100,66.67,100,100,100,63.33,70,B
100,100,83.33,80,100,98,10,76.67,100,100,100,100,90,64.17,61.88,C
100,100,100,70,70,100,10,85,100,62.22,74,93.33,100,69.5,69,C
80,0,90,70,70,100,10,75,100,100,88,100,100,62.67,81.5,C
100,0,100,60,80,100,10,86.67,100,97.78,94,98.89,100,64.17,74,C
100,100,100,70,80,100,10,90,50,97.78,100,0,100,67.67,84.5,C
100,100,100,70,100,100,10,90,100,93.33,94,100,100,57.5,63.5,C
90,100,100,90,70,100,10,90,95,86.67,88,0,100,64,83,C
90,100,96.67,0,50,100,10,96.67,100,91.11,94,100,100,52.17,84.5,C
90,100,100,80,70,100,10,75,100,100,100,100,100,47.5,75,C
100,100,100,80,70,100,10,96.67,100,93.33,100,100,100,57.33,62.5,C
100,100,100,80,70,100,0,100,100,95.56,94,100,100,64.5,67.88,C
100,100,100,80,80,100,10,90,100,74.44,62,100,100,59.5,71,C
70,100,100,50,70,100,10,90,100,80,80,86.67,100,59.5,77.5,C
100,0,100,70,70,100,10,90,100,77.78,100,100,100,58.17,77.25,C
90,0,100,70,70,100,10,90,100,77.78,100,100,100,62.83,73.38,C
0,100,100,70,70,100,10,80,100,100,88,100,70,71,68,C
100,0,100,90,70,98,10,90,100,80,92,100,100,44.67,80,C
100,100,100,100,70,100,10,90,100,93.33,88,0,100,48.5,80,C
0,100,90,70,70,100,10,90,100,80,88,100,85,60,69.5,C
100,0,96.67,70,70,100,10,96.67,100,88.89,82,100,100,43.5,78.5,C
100,100,90,100,70,100,10,86.67,100,100,100,100,100,38.67,62.25,C
100,100,100,80,60,100,10,80,100,97.78,88,100,100,51.67,55,C
100,100,100,80,63.33,100,10,80,100,80,100,100,85,43.33,67,C
100,100,100,90,70,98,10,90,100,100,82,95.56,95,56.5,48.63,C
90,100,100,70,70,100,10,76.67,100,100,82,100,100,47.17,60.88,C
100,100,100,100,60,100,10,100,100,77.78,92,0,95,58,66.25,C
100,100,90,50,50,100,10,96.67,100,100,100,100,20,52.17,66.5,C
100,100,93.33,80,70,100,0,100,100,66.67,100,100,100,53.83,59.63,C
100,0,90,50,70,100,10,86.67,100,100,88,100,90,56.33,59.38,C
100,100,100,70,70,100,10,90,100,97.78,82,0,100,45.67,73,C
100,100,100,60,60,100,10,90,100,100,88,0,90,53,68.5,C
100,0,100,80,50,100,10,86.67,100,100,88,0,100,61,69,C
90,100,96.67,0,80,100,0,79.17,100,62.22,66,66.67,100,68.17,66,C
80,100,96.67,50,73.33,100,10,80,100,80,80,100,100,53.5,46.5,C
100,100,100,80,70,100,10,90,100,93.33,88,0,90,42.17,67.25,C
90,0,86.67,0,70,100,0,96.67,100,71.11,100,100,100,62.5,59,C
100,100,100,80,70,100,10,90,100,100,100,100,95,60.5,0,D
100,0,100,70,70,98,10,80,100,80,92,100,100,66.17,0,D
100,100,100,80,80,98,10,76.67,100,100,100,100,100,55.5,0,D
100,100,100,70,50,100,10,90,100,66.67,100,100,100,62,0,D
100,100,100,80,70,100,10,90,100,100,100,100,95,60.5,0,D
100,0,100,70,70,98,10,80,100,80,92,100,100,66.17,0,D
100,90,100,80,80,98,10,76.67,90,100,100,100,100,55.5,0,D
100,80,100,70,50,100,10,90,80,66.67,100,100,100,62,0,D
100,70,100,80,70,100,10,90,70,100,100,100,95,60.5,0,D
100,0,100,70,70,98,10,80,100,80,92,100,100,66.17,0,D
100,100,100,80,80,98,10,76.67,100,100,100,100,100,55.5,0,D
100,100,100,70,50,100,10,90,95,66.67,100,100,100,62,0,D
100,100,100,80,70,100,10,90,100,100,100,100,95,60.5,0,D
100,0,100,70,70,98,10,80,100,80,92,100,100,66.17,0,D
100,100,100,80,80,98,10,76.67,100,100,100,80,100,55.5,0,D
100,100,100,70,50,100,10,90,100,66.67,100,80,100,62,0,D
100,100,100,80,70,100,10,90,90,100,100,80,95,60.5,0,D
100,0,100,70,70,98,10,80,90,80,92,80,100,66.17,0,D
100,100,100,80,80,98,10,76.67,90,100,100,80,100,55.5,0,D
100,100,100,70,50,100,10,90,90,66.67,100,80,100,62,0,D
100,100,100,80,70,100,10,90,90,100,100,100,95,60.5,0,D
100,0,100,70,70,98,10,80,100,80,92,100,100,66.17,0,D
100,90,100,80,80,98,10,76.67,90,100,100,100,100,55.5,0,D
100,80,100,70,50,100,10,90,80,66.67,100,100,100,62,0,D
100,70,100,80,70,100,10,90,70,100,100,98,95,60.5,0,D
100,0,100,70,70,98,10,80,100,80,92,98,100,66.17,0,D
100,100,100,80,80,98,10,76.67,100,100,100,98,100,55.5,0,D
100,100,100,70,50,100,10,90,95,66.67,100,98,100,62,0,D
100,100,100,80,70,100,10,90,100,100,100,98,95,60.5,0,D
100,0,100,70,70,98,10,80,100,80,92,100,100,66.17,0,D
100,100,100,80,80,98,10,76.67,100,100,100,100,100,55.5,0,D
100,100,100,70,50,100,10,90,100,66.67,100,100,100,62,0,D
